bartime,atr,signal
2026-04-22 19:00:00,174.44854643524616,-1
2026-04-23 13:00:00,199.66005010264166,1
2026-04-23 19:00:00,241.45474565255213,-1
2026-04-24 19:00:00,158.9044909585935,1
2026-04-26 22:00:00,164.12359276687482,-1
2026-04-27 12:00:00,127.45881272182265,1
2026-04-28 17:00:00,139.06517809561484,-1
2026-04-28 23:00:00,104.23577118495479,1
2026-04-29 07:00:00,83.15065187735692,-1
2026-04-30 09:00:00,249.65442896383993,1
2026-05-01 19:00:00,167.33816456521254,-1
2026-05-05 13:00:00,141.76204506435522,1
2026-05-07 15:00:00,197.15814979421344,-1
2026-05-11 12:00:00,132.82523798447704,1
2026-05-12 05:00:00,95.48422901053502,-1
2026-05-12 11:00:00,105.73912525339414,1
2026-05-12 13:00:00,170.65130020271445,-1
2026-05-12 17:00:00,179.7608321297369,1
2026-05-13 09:00:00,97.8814312818053,-1
2026-05-13 19:00:00,143.06690740242206,1
2026-05-15 05:00:00,106.34945255947382,-1
2026-05-18 12:00:00,231.95388300018126,1
2026-05-19 13:00:00,194.96675422644773,-1
2026-05-20 11:00:00,152.42072661645415,1
2026-05-26 07:00:00,87.23229076550732,-1
2026-05-27 09:00:00,83.2678234790217,1
2026-05-28 03:00:00,120.84762558365892,-1
2026-05-28 15:00:00,169.66067676100178,1
2026-06-01 14:00:00,195.060136158731,-1
2026-06-02 13:00:00,175.0935004427252,1
2026-06-03 13:00:00,148.02305816544595,-1
2026-06-04 11:00:00,169.429578089585,1
2026-06-05 15:00:00,199.03495720497386,-1
2026-06-09 07:00:00,149.14648762678925,1
2026-06-09 15:00:00,339.9262413319334,-1
2026-06-11 17:00:00,332.69950133138656,1
2026-06-17 17:00:00,201.486229609837,-1
