bartime,atr,signal
2026-04-29 07:00:00,95.07983889344456,-1
2026-04-30 10:00:00,96.02311705178502,1
2026-05-04 07:00:00,68.59380411794754,-1
2026-05-05 09:00:00,103.22518055899485,1
2026-05-07 14:00:00,62.92827229100458,-1
2026-05-13 14:00:00,73.78302603793547,1
2026-05-14 17:00:00,67.93088814234065,-1
2026-05-18 11:00:00,99.84047718942132,1
2026-05-19 14:00:00,91.38349799955176,-1
2026-05-20 10:00:00,74.0790927997402,1
2026-05-22 08:00:00,101.41691922331533,-1
2026-05-25 06:00:00,101.76690811817043,1
2026-05-26 14:00:00,49.60131970243029,-1
2026-05-27 08:00:00,59.866592352074385,1
2026-05-27 11:00:00,57.863695284262676,-1
2026-05-27 12:00:00,71.49095622741015,1
2026-05-27 15:00:00,77.2793695884339,-1
2026-05-28 16:00:00,75.54126510507258,1
2026-05-29 17:00:00,72.80459157817312,-1
2026-06-02 07:00:00,87.6426699020174,1
2026-06-02 13:00:00,66.56752485879426,-1
2026-06-03 06:00:00,63.013486545729286,1
2026-06-03 14:00:00,77.06566055490724,-1
2026-06-04 07:00:00,83.26298765063203,1
2026-06-04 14:00:00,73.56160882775043,-1
2026-06-04 15:00:00,69.24928706220035,1
2026-06-05 15:00:00,78.51928536427928,-1
2026-06-08 11:00:00,97.45042786722111,1
2026-06-08 15:00:00,90.03009525441364,-1
2026-06-09 07:00:00,82.03712701620789,1
2026-06-09 14:00:00,78.40774001962903,-1
2026-06-11 07:00:00,95.77607762726623,1
2026-06-19 10:00:00,60.71225947546937,-1
2026-06-22 08:00:00,54.24381610923433,1
2026-06-23 07:00:00,74.09598598926794,-1
2026-06-23 14:00:00,68.79949484093612,1
2026-06-24 07:00:00,78.68101846947825,-1
