bartime,atr,signal
2026-04-30 09:00:00,165.5610820521313,1
2026-05-04 10:00:00,149.83870833212956,-1
2026-05-05 07:00:00,122.04729040716367,1
2026-05-07 13:00:00,112.76466823017783,-1
2026-05-13 05:00:00,82.17923940188598,1
2026-05-14 23:00:00,83.38714978196296,-1
2026-05-18 10:00:00,179.97580372927172,1
2026-05-19 19:00:00,141.12241792523625,-1
2026-05-20 07:00:00,140.16988312459358,1
2026-05-22 07:00:00,123.158664012739,-1
2026-05-24 22:00:00,147.46083265516472,1
2026-05-26 07:00:00,97.01097757429852,-1
2026-05-27 05:00:00,58.28275520683621,1
2026-05-27 11:00:00,81.7367706659003,-1
2026-05-29 03:00:00,81.52603400948686,1
2026-05-29 17:00:00,110.10220852750675,-1
2026-06-01 00:00:00,85.35713076608316,1
2026-06-01 12:00:00,151.5656644875443,-1
2026-06-02 03:00:00,98.49204246491081,1
2026-06-02 13:00:00,102.37006447490215,-1
2026-06-04 09:00:00,108.70651280082403,1
2026-06-04 23:00:00,90.209573193327,-1
2026-06-05 05:00:00,86.07530147498402,1
2026-06-05 13:00:00,120.28220348415314,-1
2026-06-09 03:00:00,99.8727237969324,1
2026-06-09 15:00:00,189.96655850702348,-1
2026-06-11 17:00:00,192.0286284523337,1
2026-06-15 21:00:00,72.94329650788004,-1
2026-06-16 07:00:00,97.1800753997024,1
2026-06-16 13:00:00,85.84259860464736,-1
2026-06-17 09:00:00,82.10718604026509,1
2026-06-17 19:00:00,113.09755472167346,-1
2026-06-18 05:00:00,112.21564673119886,1
2026-06-19 01:00:00,96.31722712953106,-1
2026-06-19 07:00:00,110.58642029032038,1
2026-06-19 15:00:00,102.88979775091583,-1
2026-06-22 12:00:00,115.087961227926,1
2026-06-23 01:00:00,76.53159368650711,-1
2026-06-26 05:00:00,106.31202498648076,1
