bartime,atr,signal
2026-05-20 05:00:00,111.19650690340387,1
2026-05-21 10:00:00,122.65963082055387,-1
2026-05-21 17:00:00,164.2885643694588,1
2026-05-22 10:00:00,77.11542563638407,-1
2026-05-22 13:00:00,98.69509792582815,1
2026-05-22 19:00:00,96.4259853506676,-1
2026-05-24 22:00:00,133.99263062442725,1
2026-05-25 19:00:00,41.010631150903414,-1
2026-05-26 11:00:00,55.29695170970346,1
2026-05-27 13:00:00,123.76189456931999,-1
2026-05-27 20:00:00,105.930479111984,1
2026-05-27 23:00:00,98.96840530533632,-1
2026-05-28 12:00:00,92.97895524559499,1
2026-05-29 17:00:00,111.63050799684066,-1
2026-05-31 22:00:00,101.14913607550523,1
2026-06-01 09:00:00,63.36883375796302,-1
2026-06-01 16:00:00,112.27433180531764,1
2026-06-01 22:00:00,89.91217683677364,-1
2026-06-02 05:00:00,74.78538374775897,1
2026-06-03 13:00:00,111.43320861335488,-1
2026-06-04 15:00:00,133.03519267368728,1
2026-06-04 22:00:00,93.91856123860009,-1
2026-06-08 10:00:00,138.1855966483629,1
2026-06-09 00:00:00,121.8443694272079,-1
2026-06-09 02:00:00,125.08039643341307,1
2026-06-09 14:00:00,212.80979717254746,-1
2026-06-10 13:00:00,232.2289159851082,1
2026-06-10 16:00:00,273.10600498437526,-1
2026-06-11 03:00:00,181.35842438410154,1
2026-06-11 14:00:00,231.1150724388442,-1
2026-06-11 17:00:00,316.9853170886878,1
2026-06-12 12:00:00,166.02554967157565,-1
2026-06-12 16:00:00,243.42726514547755,1
2026-06-16 12:00:00,78.016223763997,-1
2026-06-17 06:00:00,61.38870267963334,1
2026-06-17 11:00:00,79.57437809406257,-1
