bartime,atr,signal
2026-03-02 19:00:00,188.45875691923248,-1
2026-03-05 06:00:00,225.17934999759495,1
2026-03-05 14:00:00,282.3347839984609,-1
2026-03-09 18:00:00,395.4859689699922,1
2026-03-11 05:00:00,290.94099903983073,-1
2026-03-16 10:00:00,245.78117004412297,1
2026-03-18 13:00:00,184.7557341811114,-1
2026-03-24 17:00:00,352.33656134020424,1
2026-03-26 05:00:00,195.74254645041486,-1
2026-03-30 21:00:00,237.08624833135843,1
2026-04-02 09:00:00,269.5979485344937,-1
2026-04-02 21:00:00,233.74614964966023,1
2026-04-07 01:00:00,151.2585784587904,-1
2026-04-07 21:00:00,374.416666989376,1
2026-04-10 13:00:00,193.81019765779348,-1
2026-04-13 14:00:00,206.7987564548044,1
2026-04-21 13:00:00,157.61631667800322,-1
2026-04-24 13:00:00,224.99700326499243,1
2026-04-27 14:00:00,177.6704720238977,-1
2026-04-30 09:00:00,231.16446714637505,1
2026-05-04 14:00:00,211.60916190196406,-1
2026-05-05 09:00:00,184.32908217203519,1
2026-05-07 17:00:00,189.67748535558388,-1
2026-05-13 17:00:00,128.56810736543022,1
2026-05-15 01:00:00,122.5732279918103,-1
2026-05-18 10:00:00,264.9598680823586,1
2026-05-27 13:00:00,131.48515985363534,-1
2026-06-02 01:00:00,154.48206787209273,1
2026-06-03 01:00:00,115.21508160026251,-1
2026-06-09 05:00:00,175.74898840157084,1
2026-06-09 13:00:00,248.0273525770054,-1
2026-06-11 17:00:00,252.2591281009212,1
2026-06-16 17:00:00,140.91217281699224,-1
2026-06-17 13:00:00,121.66866078867133,1
2026-06-17 17:00:00,137.65492863093678,-1
2026-06-18 09:00:00,160.44649876723187,1
2026-06-23 17:00:00,139.54054432542466,-1
