bartime,atr,signal
2026-03-17 10:00:00,53.45710057534074,1
2026-03-18 16:00:00,52.91400943268973,-1
2026-03-23 10:00:00,138.09125187927788,1
2026-03-26 07:00:00,56.89113325074031,-1
2026-03-30 12:00:00,59.61047302102602,1
2026-04-02 03:00:00,69.21855294735677,-1
2026-04-02 18:00:00,67.8085754297899,1
2026-04-07 12:00:00,83.65799062005243,-1
2026-04-08 00:00:00,126.31529119746672,1
2026-04-10 15:00:00,50.22276509922652,-1
2026-04-13 15:00:00,50.54845802733689,1
2026-04-15 15:00:00,42.01575659965028,-1
2026-04-16 06:00:00,31.94805390321668,1
2026-04-16 12:00:00,35.86675449805868,-1
2026-04-17 06:00:00,34.39857811392387,1
2026-04-21 09:00:00,35.979398165979056,-1
2026-04-23 12:00:00,57.88066584550978,1
2026-04-24 06:00:00,59.93433658425674,-1
2026-04-24 09:00:00,70.80746926740562,1
2026-04-27 12:00:00,52.36133966312664,-1
2026-04-30 12:00:00,55.71381175215045,1
2026-05-04 12:00:00,62.29998183494467,-1
2026-05-05 12:00:00,53.9525811505118,1
2026-05-07 15:00:00,64.61408103551365,-1
2026-05-13 15:00:00,48.95927188724817,1
2026-05-15 00:00:00,39.49069929964053,-1
2026-05-18 12:00:00,63.35342159534663,1
2026-05-20 00:00:00,52.576499988762905,-1
2026-05-20 06:00:00,53.272959992808346,1
2026-05-22 18:00:00,45.484246254945845,-1
2026-05-25 00:00:00,55.847397003956715,1
2026-05-26 06:00:00,43.76092459018527,-1
2026-05-27 09:00:00,30.605299082092458,1
2026-05-27 15:00:00,40.93539141253888,-1
2026-05-29 00:00:00,34.98393110858162,1
2026-05-29 15:00:00,50.68708654566015,-1
2026-06-01 09:00:00,37.67874451928192,1
2026-06-01 12:00:00,54.9829956154255,-1
2026-06-02 06:00:00,55.175228003262475,1
2026-06-03 12:00:00,37.188410096479586,-1
2026-06-04 06:00:00,44.2490022204145,1
2026-06-05 15:00:00,46.21626045975232,-1
2026-06-08 12:00:00,61.91541138196123,1
2026-06-10 00:00:00,54.87804814389774,-1
2026-06-11 06:00:00,63.24321958534864,1
2026-06-17 12:00:00,37.20711285199722,-1
2026-06-18 12:00:00,50.006231513179046,1
2026-06-19 12:00:00,44.88898044303262,-1
2026-06-24 12:00:00,38.32816522754727,1
2026-06-26 12:00:00,43.4138093963281,-1
