bartime,atr,signal
2026-04-13 19:00:00,30.215478707181042,1
2026-04-15 09:00:00,34.77332684606023,-1
2026-04-16 07:00:00,23.147243414623535,1
2026-04-16 15:00:00,33.741910902629655,-1
2026-04-17 07:00:00,25.90862295332749,1
2026-04-20 11:00:00,30.310621633251053,-1
2026-04-20 19:00:00,25.72723062097973,1
2026-04-20 23:00:00,25.36178449678371,-1
2026-04-21 09:00:00,24.773941543906297,1
2026-04-21 11:00:00,32.41915323512504,-1
2026-04-23 11:00:00,47.13012733033008,1
2026-04-24 01:00:00,43.58241289888197,-1
2026-04-24 15:00:00,51.47441731757182,1
2026-04-27 13:00:00,38.89809820807082,-1
2026-04-28 09:00:00,28.79416118100812,1
2026-04-28 11:00:00,39.97532894480646,-1
2026-04-30 11:00:00,48.52628484852977,1
2026-05-04 07:00:00,41.832266415332974,-1
2026-05-05 07:00:00,49.29891921622814,1
2026-05-07 13:00:00,45.00830812463656,-1
2026-05-13 03:00:00,25.327637943750116,1
2026-05-13 09:00:00,33.76295062719987,-1
2026-05-13 13:00:00,39.148288401407925,1
2026-05-15 01:00:00,27.725662523095124,-1
2026-05-18 11:00:00,53.22479821555916,1
2026-05-19 19:00:00,42.080069414774584,-1
2026-05-20 07:00:00,42.2336931458334,1
2026-05-22 07:00:00,36.64171257166767,-1
2026-05-24 23:00:00,49.69497624030977,1
2026-05-26 07:00:00,37.78886931499945,-1
2026-05-27 07:00:00,24.871322081758567,1
2026-05-27 15:00:00,38.33849352468792,-1
2026-05-28 15:00:00,39.81821145588854,1
2026-05-29 15:00:00,42.54142834242106,-1
2026-06-01 11:00:00,31.541250145994567,1
2026-06-01 13:00:00,48.97300011679562,-1
2026-06-02 05:00:00,35.374747314093845,1
2026-06-03 05:00:00,24.199976649901725,-1
2026-06-04 07:00:00,38.39484631224475,1
2026-06-05 15:00:00,40.4110428741371,-1
2026-06-08 13:00:00,51.28392970166197,1
2026-06-08 23:00:00,36.93597760580073,-1
2026-06-09 03:00:00,33.19502566771267,1
2026-06-09 15:00:00,59.39716640863679,-1
2026-06-11 07:00:00,47.73456920738733,1
2026-06-15 17:00:00,33.60628406350593,-1
